Bsic Attention Token,Chiliz,Holochain,Polygon,Raven Coin,Stellar Lumen,VeChain,Zilliqa
,,,,,0.00158428,,
,,,,,0.00154787,,
,,,,,0.00168086,,
,,,,,0.00173464,,
,,,,,0.00169559,,
,,,,,0.00165528,,
,,,,,0.0019561,,
,,,,,0.00194077,,
,,,,,0.00189168,,
,,,,,0.00195803,,
,,,,,0.00191369,,
,,,,,0.00203366,,
,,,,,0.00206992,,
,,,,,0.00202329,,
,,,,,0.00202253,,
,,,,,0.00205884,,
,,,,,0.00202114,,
,,,,,0.00207991,,
,,,,,0.00217431,,
,,,,,0.0023516,,
,,,,,0.00229942,,
,,,,,0.00224325,,
,,,,,0.00233642,,
,,,,,0.00230873,,
,,,,,0.00235776,,
,,,,,0.00247657,,
,,,,,0.00244684,,
,,,,,0.00257428,,
,,,,,0.00238735,,
,,,,,0.00237107,,
,,,,,0.00260125,,
,,,,,0.00277305,,
,,,,,0.00288037,,
,,,,,0.00321096,,
,,,,,0.00321244,,
,,,,,0.00317415,,
,,,,,0.0032627,,
,,,,,0.0030498,,
,,,,,0.00349445,,
,,,,,0.00388963,,
,,,,,0.00396472,,
,,,,,0.0040234,,
,,,,,0.00346398,,
,,,,,0.00361218,,
,,,,,0.00387209,,
,,,,,0.00345566,,
,,,,,0.003072,,
,,,,,0.00298966,,
,,,,,0.00289645,,
,,,,,0.00294273,,
,,,,,0.0030938,,
,,,,,0.00296825,,
,,,,,0.0025013,,
,,,,,0.00227836,,
,,,,,0.00217795,,
,,,,,0.00225749,,
,,,,,0.00204404,,
,,,,,0.00208148,,
,,,,,0.00208189,,
,,,,,0.00213013,,
,,,,,0.00205905,,
,,,,,0.00199938,,
,,,,,0.00200988,,
,,,,,0.00206058,,
,,,,,0.00219536,,
,,,,,0.00221055,,
,,,,,0.00218045,,
,,,,,0.00227299,,
,,,,,0.00231452,,
,,,,,0.00222085,,
,,,,,0.00223217,,
,,,,,0.00223726,,
,,,,,0.00235495,,
,,,,,0.00239014,,
,,,,,0.00249559,,
,,,,,0.00222377,,
,,,,,0.00202461,,
,,,,,0.00233673,,
,,,,,0.00252522,,
,,,,,0.00240334,,
,,,,,0.00254017,,
,,,,,0.00277272,,
,,,,,0.00265882,,
,,,,,0.00359125,,
,,,,,0.00430251,,
,,,,,0.00348079,,
,,,,,0.002881,,
,,,,,0.0025007,,
,,,,,0.00265703,,
,,,,,0.00244023,,
